,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
10214,S46088,2020-055BP,Global-7,2020 Aug  7,*,*,*,,BlackSky,,,,B,IMG,US,ST/SG/SER.E/954,92.6,396,404,53.0,S,,,
10215,S46089,2020-055BQ,Global-8,2020 Aug  7,*,*,*,,BlackSky,,,,B,IMG,US,ST/SG/SER.E/954,92.6,396,404,53.0,S,,,
10216,S46112,2020-056A,BSAT-4b,2020 Aug 15,*,*,*,,BSAT,,,M,B,COM,[J],,,,,,S,,,
10217,S46113,2020-056B,MEV-2,2020 Aug 15,*,*,*,,MEV,,,M,B,TECH,US,ST/SG/SER.E/954,738.6,6107,37447,53.0,S,,,
10218,S46114,2020-056C,Galaxy 30,2020 Aug 15,*,*,*,,Galaxy,,,M,B,COM,US,ST/SG/SER.E/954,1436.1,35784,35789,0.0,S,,,
10219,S46117,2020-057A,Starlink-1585,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10220,S46118,2020-057B,Starlink-1588,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10221,S46119,2020-057C,Starlink-1593,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10222,S46120,2020-057D,Starlink-1601,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10223,S46121,2020-057E,Starlink-1602,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10224,S46122,2020-057F,Starlink-1604,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10225,S46123,2020-057G,Starlink-1605,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10226,S46124,2020-057H,Starlink-1614,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10227,S46125,2020-057J,Starlink-1618,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10228,S46126,2020-057K,Starlink-1619,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10229,S46127,2020-057L,Starlink-1621,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10230,S46128,2020-057M,Starlink-1622,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10231,S46129,2020-057N,Starlink-1623,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10232,S46130,2020-057P,Starlink-1624,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10233,S46131,2020-057Q,Starlink-1625,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10234,S46132,2020-057R,Starlink-1630,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10235,S46133,2020-057S,Starlink-1637,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10236,S46134,2020-057T,Starlink-1638,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10237,S46135,2020-057U,Starlink-1639,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10238,S46136,2020-057V,Starlink-1643,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10239,S46137,2020-057W,Starlink-1586,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10240,S46138,2020-057X,Starlink-1590,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10241,S46139,2020-057Y,Starlink-1592,2020 Aug 18,2021 Jul 21,2021 Jul 21,2021 Jul 21,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10242,S46140,2020-057Z,Starlink-1594,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10243,S46141,2020-057AA,Starlink-1596,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10244,S46142,2020-057AB,Starlink-1597,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10245,S46143,2020-057AC,Starlink-1599,2020 Aug 18,2022 Jan 28,2022 Jan 28,2022 Jan 28,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10246,S46144,2020-057AD,Starlink-1606,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10247,S46145,2020-057AE,Starlink-1607,2020 Aug 18,2021 Sep 21,2021 Sep 21,2021 Sep 21?,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10248,S46146,2020-057AF,Starlink-1608,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10249,S46147,2020-057AG,Starlink-1611,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10250,S46148,2020-057AH,Starlink-1616,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10251,S46149,2020-057AJ,Starlink-1620,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10252,S46150,2020-057AK,Starlink-1629,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10253,S46151,2020-057AL,Starlink-1631,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10254,S46152,2020-057AM,Starlink-1634,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10255,S46153,2020-057AN,Starlink-1636,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10256,S46154,2020-057AP,Starlink-1642,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10257,S46155,2020-057AQ,Starlink-1667,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10258,S46156,2020-057AR,Starlink-1545,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10259,S46157,2020-057AS,Starlink-1587,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10260,S46158,2020-057AT,Starlink-1589,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10261,S46159,2020-057AU,Starlink-1595,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10262,S46160,2020-057AV,Starlink-1598,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,51.6,S,,,
10263,S46161,2020-057AW,Starlink-1600,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10264,S46162,2020-057AX,Starlink-1603,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10265,S46163,2020-057AY,Starlink-1610,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10266,S46164,2020-057AZ,Starlink-1612,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10267,S46165,2020-057BA,Starlink-1613,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10268,S46166,2020-057BB,Starlink-1615,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10269,S46167,2020-057BC,Starlink-1626,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10270,S46168,2020-057BD,Starlink-1627,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10271,S46169,2020-057BE,Starlink-1628,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10272,S46170,2020-057BF,Starlink-1632,2020 Aug 18,2021 Sep  4,2021 Sep  4,2021 Sep  4?,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10273,S46171,2020-057BG,Starlink-1633,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10274,S46172,2020-057BH,Starlink-1635,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,91.7,361,367,53.0,S,,,
10275,S46173,2020-057BJ,Starlink-1640,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,93.0,361,367,53.0,S,,,
10276,S46174,2020-057BK,Starlink-1641,2020 Aug 18,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/954,93.0,361,367,53.0,S,,,
10277,S46179,2020-057BQ,SkySat C17,2020 Aug 18,*,*,*,,Skysat,,,M,B,IMG,US,ST/SG/SER.E/954,93.0,349,365,53.0,S,,,
10278,S46180,2020-057BR,SkySat C18,2020 Aug 18,*,*,*,,Skysat,,,M,B,IMG,US,ST/SG/SER.E/954,90.8,273,351,53.0,S,,,
10279,S46232,2020-058A,Gao Fen 9 05 xing,2020 Aug 23,*,*,*,,GF9,,,M,D,IMG,[CN],,,,,,S,,,
10280,S46233,2020-058B,Tiantuo-5,2020 Aug 23,*,*,*,,Tiantuo,,,,A,COM,[CN],,,,,,S,,,
10281,S46234,2020-058C,Duogongneng Shiyan Weixing,2020 Aug 23,*,*,*,,BMA,,,,D,TECH,[CN],,,,,,S,,,
10282,S46235,2020-057BS,SkySat C19,2020 Aug 18,*,*,*,,Skysat,,,M,B,IMG,US,ST/SG/SER.E/954,91.6,343,358,53.0,S,,,
10283,S46265,2020-059A,SAOCOM 1B,2020 Aug 30,*,*,*,,SAOCOM,,,M,C,IMG-R,[AR],,,,,,S,,,
10284,S46266,2020-059B,GNOMES-1,2020 Aug 30,*,*,*,,PlanetIQ,,,,B,MET-RO,US,ST/SG/SER.E/954,96.8,600,609,97.9,S,,,
10285,S46267,2020-059C,EG-1 (Tyvak 0172),2020 Aug 30,*,*,*,,Sirion,,,,B,TECH,AU,ST/SG/SER.E/986,97.0,601,621,97.9,S,,,
10286,S46268,2020-060A,RLFL14,2020 Aug 31,*,*,*,,Photon,,,,B,TECH,NZ,ST/SG/SER.E/959,95.4,528,547,45.1,S,,,
10287,S46269,2020-060B,Capella-2,2020 Aug 31,*,*,*,,Capella,,,M,B,IMG-R,US,ST/SG/SER.E/954,95.4,531,546,45.1,S,,,
10288,S46272,2020-061A,Hypatia,2020 Sep  3,*,*,*,,Satelog,,,,B,IMG,[UY],,,,,,S,,,
10289,S46273,2020-061B,ESAIL,2020 Sep  3,*,*,*,,ComDev,,,,B,COM,[CA],,,,,,S,,,
10290,S46274,2020-061C,ION SVC LUCAS,2020 Sep  3,*,*,*,,DORBIT,,,M,B,TECH,[I],,,,,,S,,,
10291,S46275,2020-061D,Athena,2020 Sep  3,*,*,*,,PointView,,,,B,COM?,US,ST/SG/SER.E/956,95.0,516,520,97.5,S,,,
10292,S46276,2020-061E,UPMSat-2,2020 Sep  3,2020 Nov,*,*,,UPM,,,,A,TECH,E,ST/SG/SER.E/955,94.9,508,527,97.5,S,,,
10293,S46277,2020-061F,NEMO-HD,2020 Sep  3,*,*,*,,Space-SI,,,,B,IMG,[SI],,,,,,S,,,
10294,S46278,2020-061G,Iris,2020 Sep  3,*,*,*,,GHG,,,M,B,SCI,[CA],,,,,,S,,,
10295,S46279,2020-061H,SIMBA,2020 Sep  3,*,*,*,,RMI,,,,C,SCI,B,ST/SG/SER.E/949,95.0,522,538,97.5,S,,,
10296,S46280,2020-061J,TRISAT,2020 Sep  3,*,*,*,,Maribor,,,,A,IMG,[SI],,,,,,S,,,
10297,S46281,2020-061K,PICASSO,2020 Sep  3,*,*,*,,IASB,,,,C,SCI,B,ST/SG/SER.E/949,95.0,522,538,97.5,S,,,
10298,S46282,2020-061L,Flock 4v 9,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,540,97.5,S,,,
10299,S46283,2020-061M,Flock 4v 12,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,540,97.5,S,,,
10300,S46284,2020-061N,Dido-3,2020 Sep  3,*,*,*,,Dido,,,,B,MGRAV,[IL],,,,,,S,,,
10301,S46285,2020-061P,Flock 4v 11,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,540,97.5,S,,,
10302,S46286,2020-061Q,Flock 4v 14,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,540,97.5,S,,,
10303,S46287,2020-061R,AMICal-Sat,2020 Sep  3,2020 Oct,*,*,,Grenoble,,,,A,SCI,[F],,,,,,S,,,
10304,S46288,2020-061S,Flock 4v 8,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,539,97.5,S,,,
10305,S46289,2020-061T,Flock 4v 6,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,539,97.5,S,,,
10306,S46290,2020-061U,Flock 4v 5,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,539,97.5,S,,,
10307,S46291,2020-061V,Flock 4v 7,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.4,533,539,97.5,S,,,
10308,S46292,2020-061W,3Cat-5/A,2020 Sep  3,*,*,*,,UPC,,,,A,TECH,E,ST/SG/SER.E/955,95.4,541,545,97.5,S,,,
10309,S46293,2020-061X,3Cat-5/B,2020 Sep  3,*,*,*,,UPC,,,,A,TECH,E,ST/SG/SER.E/955,95.4,541,544,97.5,S,,,
10310,S46294,2020-061Y,OSM-1 CICERO,2020 Sep  3,*,*,*,,CICERO,,,,B,MET-RO,MC,A/AC.105/INF/442,95.0,545,545,97.5,S,,,
10311,S46295,2020-061Z,EG-2 (Tyvak 0171),2020 Sep  3,*,*,*,,Sirion,,,,B,TECH,AU,ST/SG/SER.E/986,95.0,529,549,97.5,S,,,
10312,S46296,2020-061AA,Flock 4v 10,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.3,533,536,97.5,S,,,
10313,S46297,2020-061AB,Flock 4v 13,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.3,533,536,97.5,S,,,
10314,S46298,2020-061AC,Lemur 2 EthanOakes,2020 Sep  3,*,*,*,,Spire,,,,B,COM/MET-RO,US,ST/SG/SER.E/956,95.3,532,536,97.5,S,,,
10315,S46299,2020-061AD,Lemur 2 Oscarlator,2020 Sep  3,*,*,*,,Spire,,,,B,COM/MET-RO,US,ST/SG/SER.E/956,95.3,532,536,97.5,S,,,
10316,S46300,2020-061AE,Spacebee-21,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10317,S46301,2020-061AF,Spacebee-20,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10318,S46302,2020-061AG,Spacebee-15,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10319,S46303,2020-061AH,Spacebee-19,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10320,S46304,2020-061AJ,Spacebee-18,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10321,S46305,2020-061AK,Spacebee-10,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10322,S46306,2020-061AL,Spacebee-17,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10323,S46307,2020-061AM,Spacebee-11,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10324,S46308,2020-061AN,Spacebee-16,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10325,S46309,2020-061AP,Spacebee-12,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10326,S46310,2020-061AQ,Spacebee-13,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10327,S46311,2020-061AR,Spacebee-14,2020 Sep  3,*,*,*,,Swarm,,,,B,COM,US,ST/SG/SER.E/956,95.3,532,535,97.5,S,,,
10328,S46312,2020-061AS,Hamarik,2020 Sep  3,*,*,*,,Tallinn,,,,A,IMG,[EE],,,,,,S,,,
10329,S46313,2020-061AT,Flock 4v 1,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.3,530,535,97.5,S,,,
10330,S46314,2020-061AU,Flock 4v 4,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.3,530,536,97.5,S,,,
10331,S46315,2020-061AV,Lemur 2 Schmidtfall,2020 Sep  3,*,*,*,,Spire,,,,B,COM/MET-RO,US,ST/SG/SER.E/956,95.3,531,535,97.5,S,,,
10332,S46316,2020-061AW,Lemur 2 Djuproera,2020 Sep  3,*,*,*,,Spire,,,,B,COM/MET-RO,US,ST/SG/SER.E/956,95.3,531,535,97.5,S,,,
10333,S46317,2020-061AX,Lemur 2 Squarejaws,2020 Sep  3,*,*,*,,Spire,,,,B,COM/MET-RO,US,ST/SG/SER.E/956,95.3,531,535,97.5,S,,,
10334,S46318,2020-061AY,Lemur 2 Ursa Avion,2020 Sep  3,*,*,*,,Spire,,,,B,COM/MET-RO,US,ST/SG/SER.E/956,95.3,530,535,97.5,S,,,
10335,S46319,2020-061AZ,TARS,2020 Sep  3,*,*,*,,Kepler,,,,B,COM,[CA],,,,,,S,,,
10336,S46320,2020-061BA,NAPA 1,2020 Sep  3,*,*,*,,RTAF,,,,D,IMG,[T],,,,,,S,,,
10337,S46321,2020-061BB,Flock 4v 2,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.3,531,537,97.5,S,,,
10338,S46322,2020-061BC,Flock 4v 3,2020 Sep  3,*,*,*,,Flock-4,,,,B,IMG,US,ST/SG/SER.E/956,95.3,530,536,97.5,S,,,
10339,S46325,2020-062A,Starlink 1734,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,89.6,249,255,53.0,S,,,
10340,S46326,2020-062B,Starlink 1654,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,347,354,53.0,S,,,
10341,S46327,2020-062C,Starlink 1673,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,351,353,53.0,S,,,
10342,S46328,2020-062D,Starlink 1686,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,348,353,53.0,S,,,
10343,S46329,2020-062E,Starlink 1695,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,331,333,53.0,S,,,
10344,S46330,2020-062F,Starlink 1710,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,352,53.0,S,,,
10345,S46331,2020-062G,Starlink 1719,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,352,53.0,S,,,
10346,S46332,2020-062H,Starlink 1721,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,352,53.0,S,,,
10347,S46333,2020-062J,Starlink 1723,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,354,53.0,S,,,
10348,S46334,2020-062K,Starlink 1725,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,352,53.0,S,,,
10349,S46335,2020-062L,Starlink 1727,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,353,53.0,S,,,
10350,S46336,2020-062M,Starlink 1738,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,90.9,315,317,53.0,S,,,
10351,S46337,2020-062N,Starlink 1750,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,332,334,53.0,S,,,
10352,S46338,2020-062P,Starlink 1752,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,353,53.0,S,,,
10353,S46339,2020-062Q,Starlink 1757,2020 Sep  3,2021 Nov 27,2021 Nov 27,2021 Nov 27?,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,352,53.0,S,,,
10354,S46340,2020-062R,Starlink 1759,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,353,53.0,S,,,
10355,S46341,2020-062S,Starlink 1760,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,352,53.0,S,,,
10356,S46342,2020-062T,Starlink 1762,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,348,354,53.0,S,,,
10357,S46343,2020-062U,Starlink 1764,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,332,334,53.0,S,,,
10358,S46344,2020-062V,Starlink 1765,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,331,333,53.0,S,,,
10359,S46345,2020-062W,Starlink 1767,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,353,53.0,S,,,
10360,S46346,2020-062X,Starlink 1546,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,347,352,53.0,S,,,
10361,S46347,2020-062Y,Starlink 1547,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,345,355,53.0,S,,,
10362,S46348,2020-062Z,Starlink 1553,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,352,53.0,S,,,
10363,S46349,2020-062AA,Starlink 1575,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,345,354,53.0,S,,,
10364,S46350,2020-062AB,Starlink 1617,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,354,53.0,S,,,
10365,S46351,2020-062AC,Starlink 1646,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,332,334,53.0,S,,,
10366,S46352,2020-062AD,Starlink 1653,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,352,53.0,S,,,
10367,S46353,2020-062AE,Starlink 1656,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,354,53.0,S,,,
10368,S46354,2020-062AF,Starlink 1657,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,354,53.0,S,,,
10369,S46355,2020-062AG,Starlink 1661,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,348,354,53.0,S,,,
10370,S46356,2020-062AH,Starlink 1665,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,348,355,53.0,S,,,
10371,S46357,2020-062AJ,Starlink 1666,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,349,352,53.0,S,,,
10372,S46358,2020-062AK,Starlink 1690,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.6,350,352,53.0,S,,,
10373,S46359,2020-062AL,Starlink 1707,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,345,353,53.0,S,,,
10374,S46360,2020-062AM,Starlink 1713,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,331,333,53.0,S,,,
10375,S46361,2020-062AN,Starlink 1722,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,346,353,53.0,S,,,
10376,S46362,2020-062AP,Starlink 1726,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,331,333,53.0,S,,,
10377,S46363,2020-062AQ,Starlink 1739,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,348,352,53.0,S,,,
10378,S46364,2020-062AR,Starlink 1763,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.2,331,333,53.0,S,,,
10379,S46365,2020-062AS,Starlink 1550,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,347,352,53.0,S,,,
10380,S46366,2020-062AT,Starlink 1651,2020 Sep  3,*,*,*,,Starlink,,,M,B,COM,US,ST/SG/SER.E/956,91.5,348,351,53.0,S,,,
