,JCAT,Satcat,Piece,Type,Name,PLName,LDate,Parent,SDate,Primary,DDate,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames
4560,A08337,NNA C,2015-001,CXTH-I,IDA Cable Bag B,Stbd cable bag,2015 Jan 10,A06542,2015 Feb 25 1828,Earth,,AO IN,,JSC,US,JSC,IDA,,20,,20,,20,,0.5,,0.5,,0.5,,Box,2015 Feb 21,397,,405,,51.65,,LLEO/I,,
4561,A08201,NNA E,2014-022,CP E-I,EMU 3003,ISS US EVA-30 EV1,2014 Apr 18,A06542,2015 Feb 25 1834,Earth,2015 Mar  1 1145?,TFR E,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2014 Oct 15,413,,417,,51.65,,LLEO/I,,
4562,A07678,NNA E,2010-004,CP E-I,EMU 3005,ISS US EVA-30 EV2,2010 Feb  8,A06542,2015 Feb 25 1834,Earth,2015 Mar  1 1145?,TFR E,A06542,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2013 May 11,410,,417,,51.65,,LLEO/I,,
4563,A07942,38706,2012-038,C TV-I,MPEP/NRCSD-3,MPEP,2012 Jul 21,A07398,2015 Feb 27 0900?,Earth,2015 Feb 27 0900?,TFR E,A07400,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4564,A07942,38706,2012-038,C TV-I,MPEP/NRCSD-3,MPEP,2012 Jul 21,A07400,2015 Feb 27 0900?,Earth,2015 Mar 13,RET,A07371,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4565,A07678,NNA E,2010-004,CP E-I,EMU 3005,ISS US EVA-31 EV1,2010 Feb  8,A06542,2015 Mar  1 1145?,Earth,2015 Mar  1 1730,EVA,A06542,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2013 May 11,410,,417,,51.65,,LLEO/I,,
4566,A08201,NNA E,2014-022,CP E-I,EMU 3003,ISS US EVA-31 EV2,2014 Apr 18,A06542,2015 Mar  1 1145?,Earth,2015 Mar  1 1730,EVA,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2014 Oct 15,413,,417,,51.65,,LLEO/I,,
4567,A08338,NNA C,2015-001,CXTH-I,C2V2 P3 boom,C2V2 antennae,2015 Jan 10,A06542,2015 Mar  1 1200?,Earth,2015 Mar  1 1240?,ATT,A07058,JSC,US,JSC,,,20,,20,,20,,0.5,,0.1,,0.5,,Boom+2 ant,2015 Feb 21,397,,405,,51.65,,LLEO/I,,
4568,A08339,NNA C,2015-001,CXTH-I,C2V2 S3 boom,C2V2 antennae,2015 Jan 10,A06542,2015 Mar  1 1200?,Earth,2015 Mar  1 1229,ATT,A07198,JSC,US,JSC,,,20,,20,,20,,0.5,,0.1,,0.5,,Boom+2 ant,2015 Feb 21,397,,405,,51.65,,LLEO/I,,
4569,A08339,NNA C,2015-001,CXTH-I,C2V2 S3 boom,C2V2 antennae,2015 Jan 10,A07198,2015 Mar  1 1229?,Earth,,AO,,JSC,US,JSC,,,20,,20,,20,,0.5,,0.1,,0.5,,Boom+2 ant,2015 Feb 21,397,,405,,51.65,,LLEO/I,,
4570,A08338,NNA C,2015-001,CXTH-I,C2V2 P3 boom,C2V2 antennae,2015 Jan 10,A07058,2015 Mar  1 1240?,Earth,,AO,,JSC,US,JSC,,,20,,20,,20,,0.5,,0.1,,0.5,,Boom+2 ant,2015 Feb 21,397,,405,,51.65,,LLEO/I,,
4571,A08201,NNA E,2014-022,CP E-I,EMU 3003,ISS US EVA-31 EV2,2014 Apr 18,A06542,2015 Mar  1 1730,Earth,2015 Oct 28 1200?,TFR E,A06542,JSC,US,HASUN,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2014 Oct 15,413,,417,,51.65,,LLEO/I,,
4572,A07678,NNA E,2010-004,CP E-I,EMU 3005,ISS EMU,2010 Feb  8,A06542,2015 Mar  1 1730,Earth,2016 Jul 25,TFR,S41672,JSC,US,HASTD,EMU,,130,,130,,0,,2.0,,0.5,,2.0,,Suit,2013 May 11,410,,417,,51.65,,LLEO/I,,
4573,S40451,40451,1998-067FU,P ---D-,Flock 1d'-1,Dove 0A16,2015 Jan 10,A08237,2015 Mar  3 0300,Earth,2015 Oct 13 0800?,R,,PLABS,US,PLABS,Cubesat 3U,,4.500,,4.500,,4.500,,0.3,,0.1,,0.3,,Box+2 pan,2015 Mar  3,394,,406,,51.64,,LLEO/I,,
4574,S40452,40452,1998-067FV,P ---D-,Flock 1d'-2,Dove 0C02,2015 Jan 10,A08237,2015 Mar  3 0300,Earth,2015 Dec 27 1200?,R,,PLABS,US,PLABS,Cubesat 3U,,4.500,,4.500,,4.500,,0.3,,0.1,,0.3,,Box+2 pan,2015 Mar  3,394,,406,,51.64,,LLEO/I,,
4575,A07031,NNA C,2006-028,C TH-I,Pump Module ORU,Pump Module S/N 04 (PM-1),2006 Jul  4,A07369,2015 Mar  6,Earth,2015 Mar  7,ATT,A07644,JSC,US,JSC,ORU,,354,,354,,0,,1.8,,0.9,,1.8,,Box,2006 Jul 10,334,,348,,51.63,,LLEO/I,,
4576,A07646,NNA C,2009-062,C TH-I,Pump Module ORU,ISS Pump Mod. S/N 07 (PM-3),2009 Nov 16,A07369,2015 Mar  7,Earth,2015 Mar  7,ATT,A06952,JSC,US,JSC,ORU,,354,,354,,0,,1.8,,0.9,,1.8,,Box,2009 Nov 21,336,,344,,51.65,,LLEO/I,,
4577,A07646,NNA C,2009-062,C TH-I,Pump Module ORU,ISS Pump Mod. S/N 07 (PM-3),2009 Nov 16,A06952  F1,2015 Mar  7,Earth,,AO,,JSC,US,JSC,ORU,,354,,354,,0,,1.8,,0.9,,1.8,,Box,2009 Nov 21,336,,344,,51.65,,LLEO/I,,
4578,A07031,NNA C,2006-028,C TH-I,Pump Module ORU,Pump Module S/N 04 (PM-1),2006 Jul  4,A07644  F6,2015 Mar  7,Earth,,AO,,JSC,US,JSC,ORU,,354,,354,,0,,1.8,,0.9,,1.8,,Box,2006 Jul 10,334,,348,,51.63,,LLEO/I,,
4579,S40246,40246,2014-057A,PH H-V,Soyuz TMA-14M,Soyuz 11F732A47 No. 714,2014 Sep 25,S36086,2015 Mar 11 2244:02,Earth,2015 Mar 12 0207:40,L,69.53E 47.35N,RKKE,RU,RKKE,Soyuz,SA,2914,,2914,,7220,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2014 Sep 24,413,,416,,51.65,,LLEO/I,,
4580,A07942,38706,2012-038,C TV-I,MPEP,MPEP,2012 Jul 21,A07371,2015 Mar 13,Earth,2015 May 26,TFR,A07398,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4581,A08237,NNA C,2014-039,CDTV-I,NRCSD-3,NRCSD-3,2014 Jul 13,A07371,2015 Mar 25,Earth,2015 May 20?,TFR,S40588,NANR,US,NANR,NRCSD-Q,,7,,7,,85,,1.0,,1.0,,1.0,,Irr,2014 Aug 20,413,,419,,51.65,,LLEO/I,,
4582,A08264,NNA C,2013-040,C TS-I,RRM-2,RRM-2,2013 Aug  3,A07400,2015 Mar 26,Earth,,AO IN,,GSFC,US,GSFC,RRM ROTC,,20,,20,,20,,0.5,,0.5,,0.5,,Box,2013 Aug 12,413,,418,,51.65,,LLEO/I,,
4583,S40542,40542,2015-016A,PH-H-V-,Soyuz TMA-16M,Soyuz 11F732A47 No. 716,2015 Mar 27,S36086,2015 Mar 28 0133:41,Earth,2015 Aug 28 0712:36,UDK,,RKKE,RU,RKKE,Soyuz,SA,2914,,2914,,7216,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2015 Mar 27,198,,213,,51.61,,LLEO/I,,
4584,S40588,40588,2015-021A,PP-H-V-,Dragon CRS-6,Dragon C108,2015 Apr 14,A06499,2015 Apr 17 1055,Earth,2015 Apr 17 1329,ATT,A07305,SPX,US,SPX,Dragon CM,,7810,,7810,,9810,,5.3,,3.7,,16.5,,Frust + Cyl + 2 pan,2015 Apr 17,395,,403,,51.65,,LLEO/I,,
4585,S40588,40588,2015-021A,PP-H-V-,Dragon CRS-6,Dragon C108,2015 Apr 14,A07305,2015 Apr 17 1329,Earth,2015 May 21 0929?,ATT,A06499,SPX,US,SPX,Dragon CM,,7810,,7810,,9810,,5.3,,3.7,,16.5,,Frust + Cyl + 2 pan,2015 May 21,392,,399,,51.65,,LLEO/I,,
4586,A08341,NNA C,2015-021,CDTV-I,NRCSD No. 5,Nanoracks NR-CM6,2015 Apr 14,A07371,2015 Apr 18,Earth,2015 Jul  9,TFR E,A07371,NANR,US,NANR,,,7,,7,,85,,1.0,,1.0,,1.0,,Irr,2015 Apr 18,395,,403,,51.65,,LLEO/I,,
4587,A08907,NNA I,2015-021,CCIH-----,ISS SpX-6 Up Cargo,,2015 Apr 14,A08069,2015 Apr 18?,Earth,,AO IN,,SPX,US,SPX,,,0,,0,,0,,0.0,,0.0,,0.0,,Irr,2009 Sep 18,341,,353,,51.64,,LLEO/I,,
4588,A09027,NNA I,2014-067,CCIH-I--U,Progress M-25M Down Cargo,ISS 57P Down Cargo,2014 Oct 29,S40292,2015 Apr 24?,Earth,2015 Apr 26 1300,AR IN,,RKKE,RU,RKKE,,,0,,0,,0,,0.0,,0.0,,0.0,,Irr,2009 Dec 21,341,,353,,51.64,,LLEO/I,,
4589,S40292,40292,2014-067A,PP H-V,Progress M-25M,Progress 7K-TGM No.424,2014 Oct 29,A06581,2015 Apr 25 0641,Earth,2015 Apr 26 1300,D,,RKKE,RU,PROGT,Progress,11D428A,7290,,4325,,7290,,7.9,,2.7,,7.9,,Cyl + Sphere + Cone + 2 Pan,2015 Apr 25,397,,401,,51.65,,LLEO/I,,
4590,A08237,NNA C,2014-039,CDTV-I,NRCSD-3,NRCSD-3,2014 Jul 13,S40588,2015 May 20?,Earth,2015 May 21,AL IN,,NANR,US,NANR,NRCSD-Q,,7,,7,,85,,1.0,,1.0,,1.0,,Irr,2014 Aug 20,413,,419,,51.65,,LLEO/I,,
4591,A08908,NNA I,2015-021,CCIH----U,ISS SpX-6 Down Cargo,,2015 Apr 14,S40588,2015 May 20?,Earth,2015 May 21 1642,AL IN,,SPX,US,SPX,,,0,,0,,0,,0.0,,0.0,,0.0,,Irr,2009 Sep 18,341,,353,,51.64,,LLEO/I,,
4592,S40588,40588,2015-021A,PP-H-V-,Dragon CRS-6,Dragon C108,2015 Apr 14,A06499,2015 May 21 0929?,Earth,2015 May 21 1104,REL,,SPX,US,SPX,Dragon CM,,7810,,7810,,9810,,5.3,,3.7,,16.5,,Frust + Cyl + 2 pan,2015 May 21,392,,399,,51.65,,LLEO/I,,
4593,S40588,40588,2015-021A,PP-H-V-,Dragon CRS-6,Dragon C108,2015 Apr 14,A06499,2015 May 21 1104,Earth,2015 May 21 1642,L,120.3W 32.5N,SPX,US,SPX,Dragon CM,,7810,,7810,,9810,,5.3,,3.7,,16.5,,Frust + Cyl + 2 pan,2015 May 21,392,,399,,51.65,,LLEO/I,,
4594,A08265,NNA C,2015-001,CXTH-I,Tanpopo/ExHAM,Tanpopo,2015 Jan 10,A07400,2015 May 25,Earth,2015 May 26,TFR E,A07400,JAXA,J,JAXA,ExHAM,,10,,10,,10,,0.3,,0.4,,0.4,,Box,2015 May 27,398,,404,,51.65,,LLEO/I,,
4595,A07942,NNA,2012-038,C TV-I,MPEP/ExHAM,MPEP,2012 Jul 21,A07398,2015 May 26,Earth,2015 May 26,TFR E,A07400,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4596,A08265,NNA C,2015-001,CXTH-I,Tanpopo/ExHAM,Tanpopo,2015 Jan 10,A07400,2015 May 26,Earth,2015 May 26,ATT,A07559,JAXA,J,JAXA,ExHAM,,10,,10,,10,,0.3,,0.4,,0.4,,Box,2015 May 27,398,,404,,51.65,,LLEO/I,,
4597,A08265,NNA C,2015-001,CXTH-I,Tanpopo/ExHAM,Tanpopo,2015 Jan 10,A07559,2015 May 26,Earth,2016 Jun 13,ATT,A07400,JAXA,J,JAXA,ExHAM,,10,,10,,10,,0.3,,0.4,,0.4,,Box,2015 May 27,398,,404,,51.65,,LLEO/I,,
4598,A07942,NNA,2012-038,C TV-I,MPEP/ExHAM,MPEP,2012 Jul 21,A07400,2015 May 26,Earth,2015 May 27?,RET,A07398,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4599,A07942,NNA,2012-038,C TV-I,MPEP,MPEP,2012 Jul 21,A07398,2015 May 27,Earth,2015 Jun 15,TFR,A07398,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4600,A07796,NNA C,2011-008,PPTH-M-,Leonardo PMM,MPLM-1,2011 Feb 24,A06499,2015 May 27 0946,Earth,2015 May 27 1308,ATT,A07674,MSFC,US,ALEN,MPLM,,12320,,12320,,0,,6.3,,4.5,,6.3,,Cyl,2011 Mar  1,347,,355,,51.65,,LLEO/I,,
4601,A07796,NNA C,2011-008,PPTH-M-,Leonardo PMM,MPLM-1,2011 Feb 24,A07674  F,2015 May 27 1308,Earth,,AO,ISS NOD3,MSFC,US,ALEN,MPLM,,12320,,12320,,0,,6.3,,4.5,,6.3,,Cyl,2011 Mar  1,347,,355,,51.65,,LLEO/I,,
4602,S40312,40312,2014-074A,PH H-V,Soyuz TMA-15M,Soyuz 11F732A47 No. 715,2014 Nov 23,A07725,2015 Jun 11 1020:05,Earth,2015 Jun 11 1343:57,L,69.76E 47.33N,RKKE,RU,RKKE,Soyuz,SA,2914,,2914,,7220,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2015 Jun 11,398,,404,,51.65,,LLEO/I,,
4603,A07942,NNA,2012-038,C TV-I,MPEP/FS-PADLES,MPEP,2012 Jul 21,A07398,2015 Jun 15,Earth,2015 Jun 15,TFR E,A07400,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4604,A07942,NNA,2012-038,C TV-I,MPEP/FS-PADLES,MPEP,2012 Jul 21,A07400,2015 Jun 15,Earth,2015 Jun 17,RET,A07398,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4605,A07942,NNA,2012-038,C TV-I,MPEP,MPEP,2012 Jul 21,A07398,2015 Jun 17,Earth,2015 Jul 13,TFR,A07398,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4606,A08378,NNA C,1998-067,CXTH-I,ATV-PCE WAL-6R,ISS RS WAL-6R,2015 Jul  3,A06581*,2015 Jul  5,Earth,2015 Aug 10 1700?,TFR E,A06581,ESA,I-ESA,ESA?,,,10,,10,,0,,0.2,,1.0,,1.0,,Ant,2015 Aug 11,400,,402,,51.65,,LLEO/I,,
4607,S40713,40713,2015-031A,PP-H-V-,Progress M-28M,Progress 7K-TGM No.428,2015 Jul  3,A06581,2015 Jul  5 0711,Earth,2015 Dec 19 0735,UDK,,RKKE,RU,PROGT,Progress,11D428A,7290,,4325,,7290,,7.9,,2.7,,7.9,,Cyl + Sphere + Cone + 2 Pan,2015 Jul  4,261,,290,,51.63,,LLEO/I,,
4608,A09031,NNA I,2015-031,CCIH-I---,Progress M-28M Up Cargo,ISS 60P Up Cargo,2015 Jul  3,A08069,2015 Jul  6?,Earth,,AO IN,,RKKE,RU,RKKE,,,0,,0,,0,,0.0,,0.0,,0.0,,Irr,2009 Dec 21,341,,353,,51.64,,LLEO/I,,
4609,A08341,NNA C,2015-021,CDTV-I,NRCSD No. 5,Nanoracks Cubesat Set 6,2015 Apr 14,A07371,2015 Jul  9,Earth,2015 Jul  9,ATT,A07942,NANR,US,NANR,,,7,,7,,85,,1.0,,1.0,,1.0,,Irr,2015 Jul 13,400,,403,,51.65,,LLEO/I,,
4610,A08341,NNA C,2015-021,CDTV-I,NRCSD No. 5,Nanoracks Cubesat Set 6,2015 Apr 14,A07942,2015 Jul  9,Earth,2015 Sep  8,ATT,A07371,NANR,US,NANR,,,7,,7,,85,,1.0,,1.0,,1.0,,Irr,2015 Jul 13,400,,403,,51.65,,LLEO/I,,
4611,S43870,NNA C,2009-038,P TS-I,SEDA-AP,ISS SEDA-AP,2009 Jul 15,A07400,2015 Jul 10,Earth,2015 Jul 10,ATT,A07559,JAXA,J,MHI?,JEM EFP,,450,,450,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
4612,S43870,NNA C,2009-038,P TS-I,SEDA-AP,ISS SEDA-AP,2009 Jul 15,A07559  EF11,2015 Jul 10,Earth,2018 Dec 17,ATT,A07400,JAXA,J,MHI?,JEM EFP,,450,,450,,0,,1.9,,0.8,,1.9,,Box,2009 Jul 21,343,,351,,51.64,,LLEO/I,,
4613,A07942,NNA,2012-038,C TV-I,MPEP/NRCSD No. 5,MPEP,2012 Jul 21,A07371,2015 Jul 13,Earth,2015 Jul 13,TFR E,A07400,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4614,A07942,NNA,2012-038,C TV-I,MPEP/NRCSD No. 5,MPEP,2012 Jul 21,A07400,2015 Jul 13,Earth,2015 Jul 21,RET,A07371,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4615,A07942,NNA,2012-038,C TV-I,MPEP,MPEP,2012 Jul 21,A07371,2015 Jul 21,Earth,2015 Sep 17,TFR,A07398,JAXA,J,,,,10,,10,,10,,0.5,,0.2,,0.5,,Plate + 2 Box,2012 Jul 28,402,,403,,51.64,,LLEO/I,,
4616,S26719,26719,2001-011A,P,EUTELSAT 33C,Eurobird,2001 Mar  8,S26722,2015 Jul 22?,Earth,2018 Sep,N,,EUTSA,F,ALC,Spacebus 3000B2,S400,3050,,1300,,3050,,3.5,,2.3,,29.0,,Box + 2 Pan,2001 Oct 25,35757,,35814,,0.03,,GEO/S,,
4617,S40744,40744,2015-035A,PH-H-V-,Soyuz TMA-17M,Soyuz 11F732A47 No. 717,2015 Jul 22,A07725,2015 Jul 23 0245:01,Earth,2015 Dec 11 0949:35,UDK,,RKKE,RU,RKKE,Soyuz,SA,2912,,2912,,7218,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2015 Jul 23,400,,402,,51.65,,LLEO/I,,
4618,S37756,37756,2011-037B,C  P,Fregat SBB main debris,,2011 Jul 18,S37756,2015 Aug  4 1430,Earth,,O,,KVR,RU,NPOL,Fregat SBB,,1860,,360,,360,,0.9,,3.9,,3.9,,Torus,2011 Jul 25,429,,3702,,51.46,,MEO,,
4619,A07541,NNA E,2009-024,CP E-I,Orlan MK-6,EX44 VKD-41,2009 May  7,A06581,2015 Aug 10 1410?,Earth,2015 Aug 10 1957,EVA,A06581,RKKE,SU,ZVEZ,Orlan-MK,,109,,109,,0,,2.0,,0.5,,2.0,,Suit,2012 Feb 16,376,,404,,51.64,,LLEO/I,,
4620,A07414,NNA E,2008-043,CP E-I,Orlan MK-4,EX44 VKD-41,2008 Sep 10,A06581,2015 Aug 10 1410?,Earth,2015 Aug 10 1957,EVA,A06581,RKKE,SU,ZVEZ,Orlan-MK,,109,,109,,0,,2.0,,0.5,,2.0,,Suit,2012 Feb 16,376,,404,,51.64,,LLEO/I,,
4621,A08378,NNA C,1998-067,CXTH-I,ATV-PCE WAL-6R,ISS RS WAL-6R,2015 Jul  3,A06581,2015 Aug 10 1700?,Earth,2015 Aug 10 1835?,ATT,S26400,ESA,I-ESA,ESA?,,,10,,10,,0,,0.2,,1.0,,1.0,,Ant,2015 Aug 10,401,,403,,51.64,,LLEO/I,,
4622,A08378,NNA C,1998-067,CXTH-I,ATV-PCE WAL-6R,ISS RS WAL-6R,2015 Jul  3,S26400,2015 Aug 10 1835?,Earth,,AO,,ESA,I-ESA,ESA?,,,10,,10,,0,,0.2,,1.0,,1.0,,Ant,2015 Aug 10,401,,403,,51.64,,LLEO/I,,
4623,S40812,40812,2005-007,C -H-I-,ATV-PCE WAL-6,,2005 Feb 28,S26400,2015 Aug 10 1930,Earth,2016 Jan 19,R,,ESA,I-ESA,ESA?,,,10,,10,,0,,0.2,,1.0,,1.0,,Ant,2005 Mar 28,354,,361,,51.65,,LLEO/I,,
4624,A07541,NNA E,2009-024,CP E-I,Orlan MK-6,EX44 VKD-41,2009 May  7,A06581,2015 Aug 10 1957,Earth,2016 Feb  3 1255,TFR E,A06581,RKKE,SU,ZVEZ,Orlan-MK,,109,,109,,0,,2.0,,0.5,,2.0,,Suit,2012 Feb 16,376,,404,,51.64,,LLEO/I,,
4625,A07414,NNA E,2008-043,CP E-I,Orlan MK-4,EX44 VKD-41,2008 Sep 10,A06581,2015 Aug 10 1957,Earth,2016 Feb  3 1255,TFR E,A06581,RKKE,SU,ZVEZ,Orlan-MK,,109,,109,,0,,2.0,,0.5,,2.0,,Suit,2012 Feb 16,376,,404,,51.64,,LLEO/I,,
4626,A09029,NNA I,2015-008,CCIH-I--U,Progress M-26M Down Cargo,ISS 58P Down Cargo,2015 Feb 17,S40392,2015 Aug 13?,Earth,2015 Aug 14 1417,AR IN,,RKKE,RU,RKKE,,,0,,0,,0,,0.0,,0.0,,0.0,,Irr,2009 Dec 21,341,,353,,51.64,,LLEO/I,,
4627,S40392,40392,2015-008A,PP-H-V-,Progress M-26M,Progress 7K-TGM No.425,2015 Feb 17,S26400,2015 Aug 14 1019,Earth,2015 Aug 14 1417,D,137.93W 47.09S,RKKE,RU,PROGT,Progress,11D428A,7290,,4325,,7290,,7.9,,2.7,,7.9,,Cyl + Sphere + Cone + 2 Pan,2015 Feb 21,397,,405,,51.65,,LLEO/I,,
4628,S35681,35681,2009-041A,P,Deimos-1,Deimos-1 DMC,2009 Jul 29,S35688,2015 Aug 15,Earth,,O,,URDEI,E,SSTL,SSTL-100,,90,,90,,90,,1.0,,1.0,,1.0,,Hex Cyl,2009 Jul 31,634,,677,,98.13,,LEO/S,,
4629,S40013,40013,2014-033D,P,Deimos-2,Deimos-2,2014 Jun 19,S40049,2015 Aug 15,Earth,,O,,URDEI,E,ELDEC/KAISR,Deimos-2,,300,,300,,300,,1.3,,1.2,,3.0,,Hex Cyl + 3 Pan,2014 Jun 27,597,,618,,97.99,,LEO/S,,
4630,S40873,40873,2015-038A,PP-H-V-,Kounotori 5 gouki,HTV 5,2015 Aug 19,A06499,2015 Aug 24 1028,Earth,2015 Aug 24 1402,ATT,A07305,JAXA,J,MHITO?,HTV,HBT-5 x 4,6225,,6225,,16138,,9.8,,4.4,,9.8,,Cyl,2015 Aug 24,399,,402,,51.64,,LLEO/I,,
4631,S40873,40873,2015-038A,PP-H-V-,Kounotori 5 gouki,HTV 5,2015 Aug 19,A07305,2015 Aug 24 1402,Earth,2015 Sep 28 1112,ATT,A06499,JAXA,J,MHITO?,HTV,HBT-5 x 4,6225,,6225,,16138,,9.8,,4.4,,9.8,,Cyl,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4632,A08381,40873,2015-038,CXTH-I,HTV-5 EP-MP,HTV-5 Exposed Pallet,2015 Aug 19,A06499,2015 Aug 25,Earth,2015 Aug 25,ATT,A07400,JAXA,J,MHITO?,HTV EP,,900,,900,,900,,0.5,,4.0,,4.0,,Truss,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4633,A08381,40873,2015-038,CXTH-I,HTV-5 EP-MP,HTV-5 Exposed Pallet,2015 Aug 19,A07400,2015 Aug 25,Earth,2015 Aug 25,ATT,A07559,JAXA,J,MHITO?,HTV EP,,900,,900,,900,,0.5,,4.0,,4.0,,Truss,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4634,A08401,NNA C,2015-038,CXTS-I-,CALET,CALET,2015 Aug 19,A07400,2015 Aug 25,Earth,2015 Aug 25,ATT,A07559,JAXA/WASEDA,J,WASEDA/CALET,ORU,,650,,650,,650,,2.0,,0.8,,1.9,,Box,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4635,A08401,NNA C,2015-038,CXTS-I-,CALET,CALET,2015 Aug 19,A07559  EFU9,2015 Aug 25,Earth,,AO,,JAXA/WASEDA,J,WASEDA/CALET,ORU,,650,,650,,650,,2.0,,0.8,,1.9,,Box,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4636,A08381,40873,2015-038,CXTH-I,HTV-5 EP-MP,HTV-5 Exposed Pallet,2015 Aug 19,A07559  EF10,2015 Aug 25,Earth,2015 Sep 15,ATT,A07400,JAXA,J,MHITO?,HTV EP,,900,,900,,900,,0.5,,4.0,,4.0,,Truss,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4637,A08400,NNA C,2015-038,CXTS-I-,NREP,External Payload Platform,2015 Aug 19,A07371,2015 Aug 26,Earth,2016 Aug  4,TFR,A07398,NANR,US,ADSNA,NREP,,20,,20,,20,,0.6,,0.6,,0.6,,Box,2015 Aug 26,400,,402,,51.64,,LLEO/I,,
4638,A08342,NNA C,2015-038,CDTV-I,NRCSD No. 6,Nanoracks NR-CM7,2015 Aug 19,A07371,2015 Aug 26,Earth,2015 Oct  1,ATT,A07942,NANR,US,NANR,,,7,,7,,85,,1.0,,1.0,,1.0,,Irr,2015 Oct  1,308,,337,,51.64,,LLEO/I,,
4639,S40542,40542,2015-016A,PH-H-V-,Soyuz TMA-16M,Soyuz 11F732A47 No. 716,2015 Mar 27,S36086,2015 Aug 28 0712:36,Earth,2015 Aug 28 0730:17,DK,S26400,RKKE,RU,RKKE,Soyuz,SA,2914,,2914,,7220,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2015 Mar 28,396,,406,,51.65,,LLEO/I,,
4640,S40542,40542,2015-016A,PH-H-V-,Soyuz TMA-16M,Soyuz 11F732A47 No. 716,2015 Mar 27,S26400,2015 Aug 28 0730:17,Earth,2015 Sep 11 2129:00,UDK,,RKKE,RU,RKKE,Soyuz,SA,2914,,2914,,7220,,7.9,,2.7,,10.6,,Cyl + Cone + Sphere + 2 Pan,2015 Mar 28,396,,406,,51.65,,LLEO/I,,
4641,A07620,NNA C,2009-048,C TS-I,SMILES,ISS SMILES,2009 Sep 10,A07369,2015 Aug 29,Earth,2015 Aug 29,ATT,A08381,JAXA,J,MHI?,JEM EFP,,476,,476,,0,,1.9,,0.8,,1.9,,Box,2009 Sep 24,340,,352,,51.64,,LLEO/I,,
4642,A07620,NNA C,2009-048,C TS-I,SMILES,ISS SMILES,2009 Sep 10,A08381,2015 Aug 29,Earth,2015 Sep 29 2033,AR,,JAXA,J,MHI?,JEM EFP,,476,,476,,0,,1.9,,0.8,,1.9,,Box,2009 Sep 24,340,,352,,51.64,,LLEO/I,,
