,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
1709,A08441,1967-071A,DONKEY,1967 Jul 25,1968 Jan 26,1968 Jan 26,1968 Jan 26,,AFTRACK,,,,D,SIG,,,,,,,S,,,
1710,A08448,1965-037A,BIT 7060,1965 May 18,1965 May,1965 May,1965 May,,BIT,,,,D,SIG,,,,,,,S,,,
1711,A08449,1965-057A,BIT 7061?,1965 Jul 19,1965 Jul,1965 Jul,1965 Jul,,BIT,,,,D,SIG,,,,,,,S,,,
1712,A08450,1965-067A,BIT 7062,1965 Aug 17,1965 Aug 24,1965 Aug 24,1965 Aug 24,,BIT,,,,D,SIG,,,,,,,S,,,
1713,A08468,2015-049R,ZJ-2,2015 Sep 19,2016?,2016?,2016?,,Tsinghua,,,,A,TECH?,[CN],,,,,,S,,,
1714,A08469,2015-049S,Xingchen 1,2015 Sep 19,2016?,2016?,2016?,,Xingchen,,,,A,TECH?,[CN],,,,,,S,,,
1715,A08470,2015-049T,Xingchen 2,2015 Sep 19,2016?,2016?,2016?,,Xingchen,,,,A,TECH?,[CN],,,,,,S,,,
1716,A08471,2015-049U,Xingchen 3,2015 Sep 19,2016?,2016?,2016?,,Xingchen,,,,C,TECH,[CN],,,,,,S,,,
1717,A08472,2015-049V,Xingchen 4,2015 Sep 19,2016?,2016?,2016?,,Xingchen,,,,A,TECH?,[CN],,,,,,S,,,
1718,A08473,2015-049W,ZJ-1,2015 Sep 19,2016?,2016?,2016?,,Tsinghua,,,,A,TECH?,[CN],,,,,,S,,,
1719,A08475,2016-055,OSIRIS-REx SRC,2016 Sep  8,*,*,* E,,New Frontiers,,,,C,PLAN,[US],,,,,,S,,,
1720,A08477,2016-066G,CAS-2T,2016 Nov  9,2018?,*,*,,XW,,,,A,COM,[CN],,,,,,S,,,
1721,A08514,1964-011A,BIRD DOG 2,1964 Feb 28,1964 Mar 13,1964 Mar 13,1964 Mar 13,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1722,A08515,1964-035A,BIRD DOG 1,1964 Jul  2,1964 Jul  8,1964 Jul  8,1964 Jul  8,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1723,A08516,1964-072A,BIRD DOG 3,1964 Nov  4,1964 Nov  4,1964 Nov  4,1964 Nov  4,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1724,A08517,1965-055A,BIRD DOG 4,1965 Jul 17,1965 Jul 17,1965 Jul 17,1965 Jul 17,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1725,A08518,1966-009A,SETTER 1,1966 Feb  9,1966 Mar 22,1966 Mar 22,1966 Mar 22,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1726,A08519,1966-118A,SETTER 2A,1966 Dec 29,1967 Jun 19,1967 Jun 19,1967 Jun 19,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1727,A08520,1967-071A,SETTER 1A,1967 Jul 25,1967 Dec 28,1967 Dec 28,1967 Dec 28,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1728,A08521,1968-004A,SETTER 1B,1968 Jan 17,1968 Mar 29,1968 Mar 29,1968 Apr  3,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1729,A08522,1968-086A,REAPER 1,1968 Oct  5,1969 Sep 27,1969 Sep 27,1969 Sep 27,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1730,A08523,1968-086A,CONVOY 1,1968 Oct  5,1969 Sep 27,1969 Sep 27,1969 Sep 27,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1731,A08524,1969-065A,REAPER 2,1969 Jul 31,1970 Sep 27,1970 Sep 27,1970 Sep 27,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1732,A08525,1969-065A,CONVOY 2,1969 Jul 31,1970 Sep 27,1970 Sep 27,1970 Sep 27,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1733,A08526,1970-066A,REAPER 3,1970 Aug 26,1972 Feb  1,1972 Feb  1,1972 Feb  1,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1734,A08527,1971-060A,REAPER 4,1971 Jul 16,1973 Mar 23,1973 Mar 23,1973 Mar 23,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1735,A08528,1971-060A,HARVESTER,1971 Jul 16,1971 Dec 16,1971 Dec 16,1971 Dec 16,,AFP102 ATT,,,,D,SIG,,,,,,,S,,,
1736,A08532,2016-017,Schiaparelli,2016 Mar 14,2016 Oct 19,2016 Oct 19,2016 Oct 19,,ESA Plan,,,,C,PLAN,[I-ESA],,,,,,S,,,
1737,A08547,2016-019,Lemur-2-13,2016 Mar 23,2016 Jun 22,2016 Jun 22,2016 Jun 22,,Spire,,,,B,COM/MET-RO,[US],,,,,,S,,ATM,
1738,A08570,2016-024,BEAM,2016 Apr  8,*,*,*,,Bigelow,,,,B,SS,[US],,,,,,S,,,
1739,A08583,2016-046,IDA-2,2016 Jul 18,*,*,*,,IDA,,,,C,SS,[US],,,,,,S,,,
1740,A08607,1998-067KR,STARS-C Koki,2016 Dec  9,2018 Mar?,2018 Mar?,2018 Mar?,,STARS,,,,A,TECH,[J],,,,,,S,,,
1741,A08617,2017-009,STP-H5,2017 Feb 19,2017 Feb 28,*,*,,STPH,,,,D,TECH,,,,,,,U,,,
1742,A09055,2017-042Z,Flock 2k-42,2017 Jul 14,2017 Jul 14,2017 Jul 14,2017 Jul 14,,Flock-2,,,,B,IMG,[US],,,,,,S,,,
1743,A09060,1964-068B,PLYMOUTH ROCK III,1964 Oct 23,1965 Feb 23,1965 Feb 23,1965 Feb 23,,EHH A,,,,D,SIG,,,,,,,S,,,
1744,A09061,1965-050A,TRIPOS I,1965 Jun 25,1967 Mar,1967 Mar,1967 Mar,,EHH B,,,,D,SIG,,,,,,,S,,,
1745,A09062,1966-039B,LEIGE,1966 May 14,1966 May 14,1966 May 14,1966 May 14,,EHH B,,,,D,SIG,,,,,,,S,,,
1746,A09063,1966-074B,SOUSEA I,1966 Aug 16,1967 Oct 14,1967 Oct 14,1967 Oct 14,,EHH B,,,,D,SIG,,,,,,,S,,,
1747,A09064,1966-083B,TRIPOS II,1966 Sep 16,1967 Dec  7,1967 Dec  7,1967 Dec  7,,EHH B,,,,D,SIG,,,,,,,S,,,
1748,A09065,1967-043B,SLEWTO,1967 May  9,1967 Aug 10,1967 Aug 10,1967 Aug 10,,EHH B,,,,D,SIG,,,,,,,S,,,
1749,A09066,1968-020B,SAMPAN II,1968 Mar 14,1969 Mar  7,1969 Mar  7,1969 Mar  7,,EHH B,,,,D,SIG,,,,,,,S,,,
1750,A09067,1968-052B,SOUSEA II,1968 Jun 20,1970 Jan 10,1970 Jan 10,1970 Jan 10,,EHH B,,,,D,SIG,,,,,,,S,,,
1751,A09068,1969-041B,SAMPAN III,1969 May  2,1970 Feb 16,1970 Feb 16,1970 Feb 16,,EHH B,,,,D,SIG,,,,,,,S,,,
1752,A09069,1970-040B,SOUSEA III,1970 May 20,1973 Jan 22,1973 Jan 22,1973 Jan 22,,EHH B,,,,D,SIG,,,,,,,S,,,
1753,A09102,2018-004G,CANYVAL-X1,2018 Jan 12,2018 Jan?,2018 Jan?,2018 Jan?,,Yonsei,,,,A,TECH,[KR],,,,,,S,,,
1754,A09116,2018-032,ASIM,2018 Apr  2,2022 Jan 11,*,*,,ISS ORU,,,,C,SCI,[I-ESA],,,,,,S,,,
1755,A09123,2018-014L,D-Star One v1.1 Phoenix,2018 Feb  1,2018 Feb  1,2018 Feb  1,2018 Feb  1,,GOS,,,,B,TECH,D,ST/SG/SER.E/894,,,,,F,,,
1756,A09191,2018-073,HSRC,2018 Sep 22,2018 Nov 11,2018 Nov 11,2018 Nov 11,,HTV RV,,,,C,RV,,,,,,,S,,,
1757,A09198,1998-067,STARS-Me Koki,2018 Sep 22,2019 Apr?,2019 Apr?,2019 Apr?,,STARS,,,,A,TECH,[J],,,,,,S,,,
1758,A09199,1998-067,STARS-Me Climber,2018 Sep 22,2018 Oct?,2018 Oct?,2018 Oct?,,STARS,,,,A,TECH,[J],,,,,,S,,,
1759,A09204,2018-080C,Mio,2018 Oct 20,*,*,*,,JAXA Plan,,,,C,PLAN,[J],,,,,,S,,,
1760,A09210,2018-081,SPP/DSB-01,2018 Oct 24,2019?,2019?,2019?,,Alibaba,,,,CB,TECH,[CN],,,,,,S,,,
1761,A09212,2018-083J,Unknown,2018 Oct 29,*,*,*,,CN UNK,,,,B,TECH?,[CN],,,,,,S,,,
1762,A09236,2018-103,Chang'e-4 Rover,2018 Dec  7,*,*,*,,Chang'e SS,,,,C,PLAN,[CN],,,,,,S,,,
1763,A09243,2018-104E,CubeSail LSat,2018 Dec 16,2018 Dec 17,2018 Dec 17,2018 Dec 17,,UIUC,,,,B,TECH,,,,,,,F,,,
1764,A09257,2018-099C,Elysium Star 2,2018 Dec  3,2018 Dec  3,2018 Dec  3,2018 Dec  3,,Elysium,,,,B,TECH,[US],,,,,,S,,,
1765,A09260,2018-092,UbiquitiLink,2018 Dec  5,2019 Feb 25,2019 Feb 25,2019 Feb 25,,Lynk,,,,B,TECH,[US],,,,,,S,,,
1766,A09278,1963-030A,West Ford 4 deployer,1963 Jul 19,1963 Jul 19,1963 Jul 19,1963 Jul 19,,Westford,,,,D,COM,,,,,,,S,,,
1767,A09283,2018-092H,"Sprite (00,01)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1768,A09284,2018-092J,"Sprite (02,03)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1769,A09285,2018-092K,"Sprite (04,05)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1770,A09286,2018-092L,"Sprite (06,07)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1771,A09287,2018-092M,"Sprite (08,09)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1772,A09288,2018-092N,"Sprite (10,11)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1773,A09289,2018-092P,"Sprite (12,13)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1774,A09290,2018-092Q,"Sprite (14,15)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1775,A09291,2018-092R,"Sprite (16,17)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1776,A09292,2018-092S,"Sprite (18,19)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1777,A09293,2018-092T,"Sprite (20,21)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1778,A09294,2018-092U,"Sprite (22,23)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1779,A09295,2018-092V,"Sprite (24,25)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1780,A09296,2018-092W,"Sprite (26,27)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1781,A09297,2018-092X,"Sprite (28,29)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1782,A09298,2018-092Y,"Sprite (30,31)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1783,A09299,2018-092Z,"Sprite (32,33)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1784,A09300,2018-092AA,"Sprite (34,35)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1785,A09301,2018-092AB,"Sprite (36,37)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1786,A09302,2018-092AC,"Sprite (38,39)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1787,A09303,2018-092AD,"Sprite (40,41)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1788,A09304,2018-092AE,"Sprite (42,43)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1789,A09305,2018-092AF,"Sprite (44,45)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1790,A09306,2018-092AG,"Sprite (46,47)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1791,A09307,2018-092AH,"Sprite (48,49)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1792,A09308,2018-092AJ,"Sprite (50,51)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1793,A09309,2018-092AK,"Sprite (52,53)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1794,A09310,2018-092AL,"Sprite (54,55)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1795,A09311,2018-092AM,"Sprite (56,57)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1796,A09312,2018-092AN,"Sprite (58,59)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1797,A09313,2018-092AP,"Sprite (60,61)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1798,A09314,2018-092AQ,"Sprite (62,63)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1799,A09315,2018-092AR,"Sprite (64,65)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1800,A09316,2018-092AS,"Sprite (66,67)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1801,A09317,2018-092AT,"Sprite (68,69)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1802,A09318,2018-092AU,"Sprite (70,71)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1803,A09319,2018-092AV,"Sprite (72,73)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1804,A09320,2018-092AW,"Sprite (74,75)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1805,A09321,2018-092AX,"Sprite (76,77)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1806,A09322,2018-092AY,"Sprite (78,79)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1807,A09323,2018-092AZ,"Sprite (80,81)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1808,A09324,2018-092BA,"Sprite (82,83)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1809,A09325,2018-092BB,"Sprite (84,85)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1810,A09326,2018-092BC,"Sprite (86,87)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1811,A09327,2018-092BD,"Sprite (88,89)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1812,A09328,2018-092BE,"Sprite (90,91)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1813,A09329,2018-092BF,"Sprite (92,93)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1814,A09330,2018-092BG,"Sprite (94,95)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1815,A09331,2018-092BH,"Sprite (96,97)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1816,A09332,2018-092BJ,"Sprite (98,99)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1817,A09333,2018-092BK,"Sprite (100,101)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1818,A09334,2018-092BL,"Sprite (102,103)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1819,A09335,2018-092BM,"Sprite (104,105)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1820,A09336,2018-092BN,"Sprite (106,107)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1821,A09337,2018-092BP,"Sprite (108,109)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1822,A09338,2018-092BQ,"Sprite (110,111)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1823,A09339,2018-092BR,"Sprite (112,113)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1824,A09340,2018-092BS,"Sprite (114,115)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1825,A09341,2018-092BT,"Sprite (116,117)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1826,A09342,2018-092BU,"Sprite (118,119)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1827,A09343,2018-092BV,"Sprite (120,121)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1828,A09344,2018-092BW,"Sprite (122,123)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1829,A09345,2018-092BX,"Sprite (124,125)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1830,A09346,2018-092BY,"Sprite (126,127)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1831,A09347,2018-092BZ,"Sprite (128,129)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1832,A09348,2018-092CA,"Sprite (130,131)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1833,A09349,2018-092CB,"Sprite (132,133)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1834,A09350,2018-092CC,"Sprite (134,135)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1835,A09351,2018-092CD,"Sprite (136,137)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1836,A09352,2018-092CE,"Sprite (138,139)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1837,A09353,2018-092CF,"Sprite (140,141)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1838,A09354,2018-092CG,"Sprite (142,143)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1839,A09355,2018-092CH,"Sprite (144,145)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1840,A09356,2018-092CJ,"Sprite (146,147)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1841,A09357,2018-092CK,"Sprite (148,149)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1842,A09358,2018-092CL,"Sprite (150,151)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1843,A09359,2018-092CM,"Sprite (152,153)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1844,A09360,2018-092CN,"Sprite (154,155)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1845,A09361,2018-092CP,"Sprite (156,157)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1846,A09362,2018-092CQ,"Sprite (158,159)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1847,A09363,2018-092CR,"Sprite (160,161)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1848,A09364,2018-092CS,"Sprite (162,163)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1849,A09365,2018-092CT,"Sprite (164,165)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1850,A09366,2018-092CU,"Sprite (166,167)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1851,A09367,2018-092CV,"Sprite (168,169)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1852,A09368,2018-092CW,"Sprite (170,171)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1853,A09369,2018-092CX,"Sprite (172,173)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1854,A09370,2018-092CY,"Sprite (174,175)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1855,A09371,2018-092CZ,"Sprite (176,177)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1856,A09372,2018-092DA,"Sprite (178,179)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1857,A09373,2018-092DB,"Sprite (180,181)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1858,A09374,2018-092DC,"Sprite (182,183)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1859,A09375,2018-092DD,"Sprite (184,185)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1860,A09376,2018-092DE,"Sprite (186,187)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1861,A09377,2018-092DF,"Sprite (188,189)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1862,A09378,2018-092DG,"Sprite (190,191)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1863,A09379,2018-092DH,"Sprite (192,193)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1864,A09380,2018-092DJ,"Sprite (194,195)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1865,A09381,2018-092DK,"Sprite (196,197)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
1866,A09382,2018-092DL,"Sprite (198,199)",2018 Nov 17,2019 Mar 19,2019 Mar 23?,2019 Mar 23?,,Kicksat,,,,A,TECH,[US],,,,,,S,,,
