,JCAT,Name
3978,S20073,Космос-2028
3979,S20083,Радуга-1
3980,S20095,Ресурс-Ф
3981,S20097,Космос-1985 ЭСО
3982,S20098,Космос-1985 ЭСО
3983,S20099,Космос-1985 ЭСО
3984,S20103,Надежда
3985,S20105,Космос-2029
3986,S20107,Горизонт
3987,S20124,Космос-2030
3988,S20134,Ресурс-Ф
3989,S20136,Космос-2031
3990,S20145,Космос-2032
3991,S20147,Космос-2033
3992,S20149,Космос-2034
3993,S20151,Космос-2035
3994,S20160,Пион
3995,S20161,Пион
3996,S20175,Ресурс-Ф
3997,S20181,Космос-1985 ЭСО
3998,S20182,Космос-1985 ЭСО
3999,S20183,Космос-1985 ЭСО
4000,S20184,Космос-1985 ЭСО
4001,S20188,Космос-2036
4002,S20191,Прогресс М
4003,S20196,Космос-2037
4004,S20217,ひまわり4号
4005,S20218,Союз ТМ-8
4006,S20222,Ресурс-Ф
4007,S20232,Космос-2038
4008,S20233,Космос-2039
4009,S20234,Космос-2040
4010,S20235,Космос-2041
4011,S20236,Космос-2042
4012,S20237,Космос-2043
4013,S20242,Космос-2044
4014,S20244,Космос-2045
4015,S20255,Молния-1
4016,S20259,Космос-2046
4017,S20261,Интеркосмос-24
4018,S20263,Горизонт
4019,S20272,Космос-1776 ЭСО
4020,S20273,Космос-1776 ЭСО
4021,S20279,Космос-2047
4022,S20286,Космос-1985 ЭСО
4023,S20287,Космос-1985 ЭСО
4024,S20288,Космос-1985 ЭСО
4025,S20289,Космос-1985 ЭСО
4026,S20290,Космос-1985 ЭСО
4027,S20291,Космос-1985 ЭСО
4028,S20292,Космос-2048
4029,S20305,Метеор-3
4030,S20320,Космос-2049
4031,S20330,Космос-2050
4032,S20334,Космос-2051
4033,S20335,Квант-2
4034,S20338,Молния-3
4035,S20342,Космос-1985 ЭСО
4036,S20343,Космос-1985 ЭСО
4037,S20345,Космос-1985 ЭСО
4038,S20346,Космос-1985 ЭСО
4039,S20350,Космос-2052
4040,S20352,Гранат
4041,S20365,Космос-1960 ЭСО
4042,S20366,Космос-1960 ЭСО
4043,S20367,Радуга
4044,S20373,Прогресс М-2
4045,S20375,Космос-1960 ЭСО
4046,S20376,Космос-1960 ЭСО
4047,S20377,Космос-1960 ЭСО
4048,S20378,Космос-1960 ЭСО
4049,S20379,Космос-1960 ЭСО
4050,S20380,Космос-1960 ЭСО
4051,S20381,Космос-1960 ЭСО
4052,S20382,Космос-1960 ЭСО
4053,S20383,Космос-1960 ЭСО
4054,S20384,Космос-1960 ЭСО
4055,S20385,Космос-1960 ЭСО
4056,S20386,Космос-1960 ЭСО
4057,S20387,Космос-1960 ЭСО
4058,S20388,Космос-1960 ЭСО
4059,S20389,Космос-2053
4060,S20391,Космос-2054
4061,S20395,Космос-1960 ЭСО
4062,S20396,Космос-1960 ЭСО
4063,S20397,Космос-2053 ЭСО
4064,S20398,Космос-2053 ЭСО
4065,S20408,Космос-2053 ЭСО
4066,S20422,Космос-1985 ЭСО
4067,S20423,Космос-1985 ЭСО
4068,S20424,Космос-1985 ЭСО
4069,S20425,Космос-1985 ЭСО
4070,S20426,Космос-2055
4071,S20430,Космос-1985 ЭСО
4072,S20431,Космос-1985 ЭСО
4073,S20432,Космос-2056
4074,S20444,Молния-3
4075,S20448,ひてん
4076,S20457,Космос-2057
4077,S20465,Космос-2058
4078,S20467,Космос-2053 ЭСО
4079,S20468,Космос-2053 ЭСО
4080,S20473,东方红二号A
4081,S20476,Космос-2059
4082,S20478,もも1号b
4083,S20479,おりづる
4084,S20480,ふじ２号
4085,S20481,Космос-2059 ЭСО
4086,S20482,Космос-2059 ЭСО
4087,S20483,Космос-2059 ЭСО
4088,S20484,Космос-2059 ЭСО
4089,S20485,Космос-2059 ЭСО
4090,S20486,Космос-2059 ЭСО
4091,S20487,Космос-2059 ЭСО
4092,S20490,Космос-2059 ЭСО
4093,S20492,Космос-2059 ЭСО
4094,S20493,Космос-2059 ЭСО
4095,S20494,Союз ТМ-9
4096,S20499,Радуга
4097,S20508,Надежда
4098,S20510,Океан-О1
4099,S20513,Прогресс М-3
4100,S20515,Космос-2053 ЭСО
4101,S20522,Космос-2053 ЭСО
4102,S20525,Космос-2060
4103,S20527,Космос-2061
4104,S20529,Космос-2062
4105,S20531,Космос-2053 ЭСО
4106,S20532,Космос-2053 ЭСО
4107,S20536,Космос-2063
4108,S20540,אופק 2
4109,S20549,Космос-2064
4110,S20550,Космос-2065
4111,S20551,Космос-2066
4112,S20552,Космос-2067
4113,S20553,Космос-2068
4114,S20554,Космос-2069
4115,S20555,Космос-2070
4116,S20556,Космос-2071
4117,S20558,亞洲一 號衛星
4118,S20566,Фотон
4119,S20568,Космос-2072
4120,S20573,Космос-2073
4121,S20577,Космос-2074
4122,S20581,Космос-2075
4123,S20583,Молния-1
4124,S20596,Космос-2076
4125,S20602,Прогресс-42
4126,S20604,Космос-2077
4127,S20615,Космос-2078
4128,S20618,はごろも
4129,S20619,Космос-2079
4130,S20620,Космос-2080
4131,S20621,Космос-2081
4132,S20624,Космос-2082
4133,S20632,Ресурс-Ф
4134,S20635,Кристалл
4135,S20637,Космос-2053 ЭСО
4136,S20640,Космос-2053 ЭСО
4137,S20646,Молния-3
4138,S20657,Космос-2083
4139,S20659,Горизонт
4140,S20663,Космос-2084
4141,S20670,Метеор-2
4142,S20683,Гамма
4143,S20685,بدر-۱‎
4144,S20687,Ресурс-Ф
4145,S20693,Космос-2085
4146,S20702,Космос-2086
4147,S20707,Космос-2087
4148,S20720,Космос-2088
4149,S20722,Союз ТМ-10
4150,S20732,Космос-2089
4151,S20735,Космос-2090
4152,S20736,Космос-2091
4153,S20737,Космос-2092
4154,S20738,Космос-2093
4155,S20739,Космос-2094
4156,S20740,Космос-2095
4157,S20742,Молния-1
4158,S20746,Космос-2075 ЭСО
4159,S20747,Космос-2075 ЭСО
4160,S20748,Космос-2075 ЭСО
4161,S20749,Космос-2075 ЭСО
4162,S20750,Космос-2075 ЭСО
4163,S20751,Космос-2075 ЭСО
4164,S20752,Прогресс М-4
4165,S20754,Ресурс-Ф
4166,S20765,Космос-2096
4167,S20767,Космос-2097
4168,S20771,ゆり3号a
4169,S20774,Космос-2098
4170,S20779,Космос-2099
4171,S20788,风云一号
4172,S20789,大气一号甲卫星
4173,S20790,大气一号乙卫星
4174,S20794,Ресурс-Ф
4175,S20802,Космос-2053 ЭСО
4176,S20803,Космос-2053 ЭСО
4177,S20804,Космос-2100
4178,S20813,Молния-3
4179,S20821,Космос-2053 ЭСО
4180,S20822,Космос-2053 ЭСО
4181,S20823,Космос-2053 ЭСО
4182,S20824,Прогресс М-5
4183,S20826,Метеор-2
4184,S20828,Космос-2101
4185,S20838,返回式卫星二号
4186,S20909,Космос-2102
4187,S20911,Космос-2053 ЭСО
4188,S20923,Горизонт-32
4189,S20933,Космос-2103
4190,S20936,Космос-2104
4191,S20941,Космос-2105
4192,S20949,Молния-1
4193,S20953,Горизонт-33
4194,S20966,Космос-2106
4195,S20975,Космос-2106 ЭСО
4196,S20976,Космос-2106 ЭСО
4197,S20977,Космос-2106 ЭСО
4198,S20981,Союз ТМ-11
4199,S20985,Космос-2107
4200,S21000,Космос-2108
4201,S21006,Космос-2109
4202,S21007,Космос-2110
4203,S21008,Космос-2111
4204,S21014,Космос-2112
4205,S21016,Радуга
4206,S21020,Космос-2053 ЭСО
4207,S21022,Космос-2053 ЭСО
4208,S21023,Космос-2053 ЭСО
4209,S21026,Космос-2113
4210,S21028,Космос-2114
4211,S21029,Космос-2115
4212,S21030,Космос-2116
4213,S21031,Космос-2117
4214,S21032,Космос-2118
4215,S21033,Космос-2119
4216,S21035,Космос-2120
4217,S21038,Радуга-1
4218,S21042,Космос-2053 ЭСО
4219,S21043,Космос-2053 ЭСО
4220,S21053,Прогресс М-6
4221,S21059,Космос-2121
4222,S21064,Космос-2053 ЭСО
4223,S21065,Космос-2122
4224,S21069,Космос-2106 ЭСО
4225,S21070,Космос-2106 ЭСО
4226,S21081,Космос-2106 ЭСО
4227,S21087,Информатор-1
4228,S21089,Космос-2123
4229,S21092,Космос-2124
4230,S21100,Космос-2125
4231,S21101,Космос-2126
4232,S21102,Космос-2127
4233,S21103,Космос-2128
4234,S21104,Космос-2129
4235,S21105,Космос-2130
4236,S21106,Космос-2131
4237,S21107,Космос-2132
4238,S21111,Космос-2133
4239,S21116,Космос-2134
4240,S21118,Молния-1
4241,S21130,Космос-2135
4242,S21132,Радуга
4243,S21143,Космос-2136
4244,S21152,Надежда
4245,S21188,Прогресс М-7
4246,S21190,Космос-2137
4247,S21196,Молния-3
4248,S21203,Космос-2138
4249,S21205,Космос-2053 ЭСО
4250,S21206,Космос-2053 ЭСО
4251,S21207,Космос-2053 ЭСО
4252,S21213,Алмаз-1
4253,S21216,Космос-2139
4254,S21217,Космос-2140
4255,S21218,Космос-2141
4256,S21230,Космос-2142
4257,S21232,Метеор-3
4258,S21258,Космос-2106 ЭСО
4259,S21259,Космос-2106 ЭСО
4260,S21260,Космос-2106 ЭСО
4261,S21261,Космос-2106 ЭСО
4262,S21264,Космос-2106 ЭСО
4263,S21265,Космос-2106 ЭСО
4264,S21266,Космос-2106 ЭСО
4265,S21299,Космос-2143
4266,S21300,Космос-2144
4267,S21301,Космос-2145
4268,S21302,Космос-2146
4269,S21303,Космос-2147
4270,S21304,Космос-2148
4271,S21306,Космос-2106 ЭСО
4272,S21307,Космос-2106 ЭСО
4273,S21308,Космос-2106 ЭСО
4274,S21309,Космос-2106 ЭСО
4275,S21311,Союз ТМ-12
4276,S21313,Ресурс-Ф
4277,S21315,Космос-2149
4278,S21395,Прогресс М-8
4279,S21397,Океан
4280,S21418,Космос-2150
4281,S21422,Космос-2151
4282,S21425,МАК-1
4283,S21426,Молния-1
4284,S21524,Ресурс-Ф
4285,S21533,Горизонт
4286,S21537,Космос-2053 ЭСО
4287,S21540,Космос-2053 ЭСО
4288,S21558,Космос-2152
4289,S21560,Космос-2153
4290,S21611,Ресурс-Ф
4291,S21630,Молния-1
4292,S21655,Метеор-3
4293,S21661,Надувной газовой баллон
4294,S21662,Прогресс М-9
4295,S21664,Ресурс-Ф
4296,S21666,Космос-2154
4297,S21668,ゆり3号b
4298,S21694,ようこう
4299,S21702,Космос-2155
4300,S21706,Молния-3
4301,S21713,Космос-2156
4302,S21728,Космос-2157
4303,S21729,Космос-2158
4304,S21730,Космос-2159
4305,S21731,Космос-2160
4306,S21732,Космос-2161
4307,S21733,Космос-2162
4308,S21735,Союз ТМ-13
4309,S21737,Фотон
4310,S21741,Космос-2163
4311,S21743,Космос-2164
4312,S21746,Прогресс М-10
4313,S21759,Горизонт
4314,S21767,Космос-2053 ЭСО
4315,S21768,Космос-2053 ЭСО
4316,S21769,Космос-2053 ЭСО
4317,S21770,Космос-2053 ЭСО
4318,S21771,Космос-2053 ЭСО
4319,S21772,Космос-2053 ЭСО
4320,S21773,Космос-2053 ЭСО
4321,S21774,Космос-2053 ЭСО
4322,S21779,Космос-2165
4323,S21780,Космос-2166
4324,S21781,Космос-2167
4325,S21782,Космос-2168
4326,S21783,Космос-2169
4327,S21784,Космос-2170
4328,S21787,Космос-2171
4329,S21789,Космос-2172
4330,S21796,Космос-2172
4331,S21816,Космос-2174
4332,S21819,Интеркосмос-25
4333,S21821,Радуга
4334,S21833,中星四号
4335,S21844,Космос-2175
4336,S21847,Космос-2176
4337,S21851,Прогресс М-11
4338,S21853,Космос-2177
4339,S21854,Космос-2178
4340,S21855,Космос-2179
4341,S21864,Космос-2075 ЭСО
4342,S21865,Космос-2075 ЭСО
4343,S21866,Космос-2075 ЭСО
4344,S21867,ふよう1号
4345,S21869,Космос-2075 ЭСО
4346,S21870,Космос-2075 ЭСО
4347,S21871,Космос-2075 ЭСО
4348,S21872,Космос-2075 ЭСО
4349,S21875,Космос-2180
4350,S21897,Молния-1
4351,S21902,Космос-2181
4352,S21908,Союз ТМ-14
4353,S21920,Космос-2182
4354,S21922,Горизонт
4355,S21928,Космос-2183
4356,S21937,Космос-2184
4357,S21946,Прогресс М-12
4358,S21951,Ресурс-Ф
4359,S21953,Космос-2185
4360,S21973,Космос-2186
4361,S21976,Космос-2187
4362,S21977,Космос-2188
4363,S21978,Космос-2189
4364,S21979,Космос-2190
4365,S21980,Космос-2191
4366,S21981,Космос-2192
4367,S21982,Космос-2193
4368,S21983,Космос-2194
4369,S21991,Космос-2106 ЭСО
4370,S21992,Космос-2106 ЭСО
4371,S21993,Космос-2106 ЭСО
4372,S21994,Космос-2106 ЭСО
4373,S21995,Космос-2106 ЭСО
4374,S21996,Космос-2106 ЭСО
4375,S21998,Ресурс-Ф
4376,S22001,Космос-2106 ЭСО
4377,S22002,Космос-2106 ЭСО
4378,S22003,Космос-2106 ЭСО
4379,S22004,Прогресс М-13
4380,S22006,Космос-2195
4381,S22017,Космос-2196
4382,S22034,Космос-2197
4383,S22035,Космос-2198
4384,S22036,Космос-2199
4385,S22037,Космос-2200
4386,S22038,Космос-2201
4387,S22039,Космос-2202
4388,S22041,Горизонт
4389,S22052,Космос-2203
4390,S22054,Союз ТМ-15
4391,S22056,Космос-2204
4392,S22057,Космос-2205
4393,S22058,Космос-2206
4394,S22062,Космос-2207
4395,S22068,Молния-1
4396,S22072,返回式卫星
4397,S22077,우리별
4398,S22080,Космос-2208
4399,S22090,Прогресс М-14
4400,S22093,Ресурс-Ф
4401,S22099,Пион-Гермес-1
4402,S22100,Пион-Гермес-2
4403,S22112,Космос-2209
4404,S22133,Космос-2210
4405,S22162,返回式卫星二号
4406,S22173,Фотон
4407,S22178,Молния-3
4408,S22182,Космос-2211
4409,S22183,Космос-2212
4410,S22184,Космос-2213
4411,S22185,Космос-2214
4412,S22186,Космос-2215
4413,S22187,Космос-2216
4414,S22189,Космос-2217
4415,S22203,Прогресс М-15
4416,S22207,Космос-2218
4417,S22210,Экран-М
4418,S22217,Ресурс-500
4419,S22219,Космос-2219
4420,S22225,МАК-2
4421,S22226,Космос-2220
4422,S22236,Космос-2221
4423,S22238,Космос-2222
4424,S22245,Горизонт
4425,S22255,Молния-3
4426,S22260,Космос-2223
4427,S22269,Космос-2224
4428,S22280,Космос-2225
4429,S22282,Космос-2226
4430,S22284,Космос-2227
4431,S22286,Космос-2228
4432,S22300,Космос-2229
4433,S22307,Космос-2230
4434,S22309,Молния-1
4435,S22317,Космос-2231
4436,S22319,Союз ТМ-16
4437,S22321,Космос-2232
4438,S22449,Знамя-2
4439,S22486,Космос-2106 ЭСО
4440,S22487,Космос-2233
4441,S22512,Космос-2234
4442,S22513,Космос-2235
4443,S22514,Космос-2236
4444,S22521,あすか
4445,S22530,Прогресс М-16
4446,S22557,Радуга
4447,S22561,ЭКА-1
4448,S22565,Космос-2237
4449,S22585,Космос-2238
4450,S22588,Прогресс М-17
4451,S22590,Космос-2239
4452,S22592,Космос-2240
4453,S22594,Космос-2241
4454,S22626,Космос-2242
4455,S22633,Молния-3
4456,S22641,Космос-2243
